ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,total_bsmt_sf,heating,heating_qc,central_air,electrical,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_yr_blt,garage_cars,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,sale_condition,saleprice
90,RL,60.0,7200,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,4,5,1949,1950,Gable,CompShg,BrkFace,Stone,0.0,TA,TA,Slab,,,,,,0.0,Wall,Fa,N,FuseF,1040,0.0,0.0,2,0,2,2,TA,6,Typ,0,,1956.0,2.0,Y,0,0,0,0,0,0,,,,0,6,2009,WD ,Normal,90000
50,RL,60.0,7200,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,5,4,1950,1982,Gable,CompShg,VinylSd,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,No,Rec,BLQ,1208.0,GasA,Gd,Y,FuseA,1904,1.0,0.0,1,1,3,1,TA,7,Min1,0,,1950.0,1.0,Y,0,0,168,0,0,0,,GdPrv,,0,5,2009,WD ,Normal,138000
20,RL,71.0,7350,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1958,1958,Hip,CompShg,BrkFace,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1041.0,GasA,Gd,Y,SBrkr,1041,0.0,0.0,1,0,3,1,TA,6,Typ,0,,1958.0,1.0,Y,0,0,0,0,0,0,,GdWo,,0,3,2009,WD ,Normal,128000
20,RL,70.0,7560,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1958,1965,Hip,CompShg,BrkFace,Plywood,0.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,1029.0,GasA,TA,Y,SBrkr,1339,0.0,0.0,1,0,3,1,TA,6,Min1,0,,1958.0,1.0,Y,0,0,0,0,0,0,,MnPrv,,0,5,2009,COD,Abnorml,139000
20,RL,60.0,7200,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1952,1952,Gable,CompShg,MetalSd,MetalSd,0.0,TA,Gd,CBlock,TA,Gd,No,ALQ,BLQ,732.0,GasA,TA,Y,SBrkr,732,1.0,0.0,1,0,2,1,TA,4,Typ,0,,1952.0,1.0,Y,0,68,0,0,0,0,,,,0,9,2009,WD ,Normal,118900
80,RL,80.0,8000,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1959,1959,Gable,CompShg,BrkFace,Plywood,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,Rec,528.0,GasA,TA,Y,SBrkr,1183,1.0,0.0,1,0,3,1,TA,6,Typ,0,,1959.0,1.0,Y,0,0,0,0,0,0,,GdWo,,0,7,2009,WD ,Normal,138000
20,RL,70.0,7931,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,BrkFace,Plywood,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,1148.0,GasA,TA,Y,SBrkr,1148,1.0,0.0,1,0,3,1,TA,6,Typ,0,,1959.0,1.0,Y,0,0,0,0,0,0,,GdPrv,,0,7,2009,WD ,Normal,132500
50,RL,60.0,10800,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,4,7,1949,1996,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,832.0,GasA,TA,Y,FuseF,1461,0.0,0.0,2,0,4,1,TA,6,Typ,0,,1949.0,1.0,Y,0,204,0,0,0,0,,,,0,8,2009,WD ,Normal,133500
50,RL,60.0,8064,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,7,1948,1994,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,864.0,GasA,TA,Y,SBrkr,1495,0.0,0.0,1,0,3,1,TA,6,Typ,0,,1994.0,2.0,Y,180,36,0,0,0,0,,,,0,8,2009,COD,Abnorml,135000
60,RL,76.0,7570,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1964,1964,Gable,CompShg,HdBoard,HdBoard,420.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,780.0,GasA,TA,Y,SBrkr,1806,0.0,0.0,1,1,4,1,TA,8,Typ,0,,1964.0,2.0,Y,0,55,0,0,0,0,,,,0,3,2009,WD ,Normal,144750
90,RL,75.0,8604,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,SFoyer,5,7,1978,1978,Gable,CompShg,Plywood,Plywood,124.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,Unf,941.0,GasA,Gd,Y,SBrkr,941,1.0,0.0,1,0,2,1,Gd,4,Typ,0,,1978.0,2.0,Y,0,40,0,0,0,0,,,,0,11,2009,WD ,Normal,145000
20,RL,80.0,7936,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1963,1963,Hip,CompShg,HdBoard,HdBoard,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,1045.0,GasA,TA,Y,SBrkr,1045,1.0,0.0,1,0,3,1,TA,6,Typ,1,Fa,1963.0,1.0,Y,0,0,0,0,0,0,,,,0,4,2009,WD ,Normal,127000
20,RL,60.0,6600,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,1Story,5,5,1962,1962,Hip,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,894.0,GasA,Gd,N,SBrkr,894,0.0,0.0,1,0,2,1,TA,5,Typ,0,,1962.0,1.0,Y,0,0,0,0,0,0,,,,0,8,2009,WD ,Normal,109500
50,RM,60.0,3950,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,6,8,1926,2004,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,818.0,GasA,TA,Y,SBrkr,1224,0.0,0.0,1,0,3,1,TA,5,Typ,0,,1926.0,1.0,N,0,0,116,0,0,0,,,,0,12,2009,WD ,Normal,115000
50,RM,60.0,10440,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,6,1910,1981,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,440.0,GasA,Gd,Y,SBrkr,1230,0.0,0.0,1,1,2,1,TA,5,Typ,0,,1966.0,2.0,Y,74,0,128,0,0,0,,MnPrv,,0,5,2009,WD ,Normal,110000
50,RM,68.0,4080,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1935,1998,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,901.0,GasA,Gd,Y,SBrkr,1378,0.0,0.0,1,0,3,1,Gd,6,Typ,0,,1920.0,1.0,P,54,0,40,0,0,0,,,,0,6,2009,WD ,Normal,128900
90,RM,57.0,10307,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,2Story,6,5,1910,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,Mn,LwQ,Unf,972.0,GasA,Gd,N,FuseA,1944,1.0,0.0,2,0,4,2,TA,12,Typ,0,,1920.0,2.0,N,0,28,169,0,0,0,,,,0,6,2009,WD ,Normal,103500
50,RM,52.0,5720,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,676.0,GasA,Ex,Y,SBrkr,1131,0.0,0.0,1,1,3,1,TA,5,Typ,0,,1941.0,1.0,Y,26,0,0,0,0,0,,,,0,8,2009,WD ,Abnorml,66500
50,RM,90.0,15660,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1910,2003,Gable,CompShg,VinylSd,VinylSd,0.0,TA,Gd,CBlock,TA,TA,No,Unf,Unf,240.0,GasA,TA,Y,SBrkr,1306,0.0,0.0,1,1,3,1,Gd,6,Typ,0,,1959.0,2.0,N,0,0,0,0,0,0,,MnPrv,,0,7,2009,WD ,Normal,130000
70,RM,90.0,9900,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,8,1910,2002,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,CBlock,TA,TA,No,Unf,Unf,504.0,GasA,Ex,Y,SBrkr,1464,0.0,0.0,2,0,3,1,TA,7,Typ,0,,0.0,0.0,N,0,0,176,0,0,0,,,,0,3,2009,WD ,Normal,129000
70,RM,57.0,6406,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,6,1939,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,Unf,690.0,GasA,TA,Y,FuseA,1558,0.0,0.0,1,1,3,1,TA,7,Typ,1,Gd,1939.0,2.0,Y,0,36,0,0,182,0,,MnPrv,,0,10,2009,WD ,Normal,150000
70,RM,60.0,6600,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,4,1892,1965,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,Stone,TA,TA,No,Unf,Unf,994.0,GasA,TA,N,SBrkr,2372,0.0,0.0,2,0,4,2,TA,11,Min2,0,,1985.0,1.0,Y,0,287,0,0,0,0,,,,0,12,2009,WD ,Normal,107500
190,RM,63.0,7627,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,2fmCon,2Story,4,6,1920,1950,Gable,CompShg,AsbShng,AsbShng,0.0,Fa,TA,BrkTil,Fa,Po,No,Unf,Unf,600.0,GasA,Gd,N,SBrkr,1701,0.0,0.0,2,0,4,2,Fa,8,Typ,0,,0.0,0.0,N,0,0,148,0,0,0,,,,0,10,2009,WD ,Normal,94550
90,RM,60.0,7596,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,Duplex,2Story,5,5,1952,1952,Hip,CompShg,Wd Sdng,Wd Sdng,360.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,960.0,GasA,Gd,Y,SBrkr,1960,0.0,0.0,2,0,4,2,TA,10,Typ,0,,1952.0,2.0,N,0,0,0,0,0,0,,,,0,7,2009,COD,Normal,124500
60,RM,60.0,3378,Pave,Grvl,Reg,HLS,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1946,1992,Gable,CompShg,HdBoard,HdBoard,0.0,TA,Gd,CBlock,TA,TA,No,Unf,Unf,651.0,GasA,Gd,Y,SBrkr,1389,0.0,0.0,1,1,3,1,TA,6,Typ,2,Gd,1947.0,1.0,P,0,0,126,0,0,0,,,,0,9,2009,WD ,Normal,135000
50,RM,56.0,10134,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,5,1910,1950,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,Unf,801.0,GasA,Gd,N,SBrkr,1447,0.0,0.0,1,0,3,1,TA,6,Typ,0,,0.0,0.0,N,80,0,244,0,0,0,,,,0,7,2009,WD ,Normal,103000
20,RM,60.0,6000,Pave,Pave,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,2fmCon,1Story,4,4,1953,1953,Gable,CompShg,MetalSd,MetalSd,0.0,Fa,TA,CBlock,Fa,TA,No,Unf,Unf,936.0,GasA,TA,N,SBrkr,936,0.0,0.0,1,0,2,1,TA,4,Min2,0,,1974.0,2.0,Y,0,32,112,0,0,0,,,,0,2,2009,WD ,Normal,93000
50,RM,50.0,6000,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1950,1970,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,Ex,CBlock,TA,TA,No,BLQ,Unf,768.0,GasA,TA,Y,FuseA,1328,0.0,0.0,1,1,3,1,TA,6,Typ,0,,1950.0,1.0,Y,0,12,0,0,0,0,,MnPrv,,0,3,2009,WD ,Normal,129500
190,RM,50.0,6000,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,5,4,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,811.0,GasA,TA,Y,FuseA,1387,0.0,0.0,2,0,3,2,Gd,7,Typ,0,,1954.0,1.0,Y,0,0,0,0,0,0,,,,0,11,2009,WD ,Normal,93000
30,RM,62.0,7404,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,6,1920,1950,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,Unf,861.0,GasA,TA,Y,SBrkr,861,0.0,0.0,1,0,2,1,TA,5,Typ,0,,1920.0,2.0,N,0,0,128,0,0,0,,,,0,11,2009,Oth,Normal,80000
30,RM,50.0,5925,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,2,4,1940,1950,Gable,CompShg,MetalSd,MetalSd,0.0,TA,Gd,BrkTil,,,,,,0.0,GasA,Fa,N,FuseA,612,0.0,0.0,1,0,1,1,TA,4,Typ,0,,1965.0,1.0,N,0,0,25,0,0,0,,,,0,10,2009,WD ,Normal,45000
50,RM,50.0,5925,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,3,6,1910,1950,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,600.0,Grav,Fa,N,SBrkr,968,0.0,0.0,1,0,2,1,TA,6,Typ,0,,0.0,0.0,Y,0,0,0,0,0,0,,GdWo,,0,5,2009,WD ,Abnorml,37900
30,RM,50.0,5784,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,8,1938,1996,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,Unf,190.0,GasA,Gd,Y,FuseA,886,0.0,0.0,1,0,2,1,TA,4,Typ,0,,1938.0,1.0,Y,144,20,80,0,0,0,,,,0,12,2009,WD ,Normal,91300
30,RM,60.0,8520,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,8,1923,1950,Gable,CompShg,Stucco,Stucco,0.0,Gd,TA,PConc,Fa,TA,No,Unf,Unf,624.0,GasA,TA,Y,SBrkr,792,0.0,0.0,1,0,2,1,TA,5,Typ,0,,1963.0,1.0,Y,0,0,81,0,0,0,,GdWo,,0,2,2009,WD ,Normal,99500
190,RM,33.0,4456,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,4,5,1920,2008,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,736.0,GasA,Gd,Y,SBrkr,1452,0.0,0.0,2,0,2,3,TA,8,Typ,0,,0.0,0.0,N,0,0,102,0,0,0,,,,0,6,2009,New,Partial,113000
70,RM,60.0,9600,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,4,1910,1950,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,Gd,BrkTil,Fa,TA,No,Unf,Unf,677.0,GasA,TA,Y,SBrkr,1510,0.0,0.0,2,0,3,1,Gd,7,Typ,0,,1974.0,2.0,N,0,0,160,0,0,0,,,,0,6,2009,WD ,Normal,87500
50,RM,50.0,3500,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1947,1950,Gable,CompShg,AsbShng,AsbShng,0.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,720.0,GasA,TA,Y,SBrkr,1284,0.0,0.0,1,1,2,1,TA,5,Typ,0,,1948.0,1.0,Y,0,35,0,0,0,0,,MnWw,,0,4,2009,WD ,Normal,110000
75,RM,90.0,8100,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,5,5,1898,1965,Hip,CompShg,AsbShng,AsbShng,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,849.0,GasA,TA,N,FuseA,2138,0.0,0.0,2,0,2,3,TA,11,Typ,0,,1910.0,2.0,N,40,156,0,0,0,0,,MnPrv,,0,11,2009,WD ,Normal,106000
70,RM,65.0,11700,Pave,Pave,IR1,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1880,2003,Mansard,CompShg,Stucco,Stucco,0.0,Gd,TA,Stone,TA,Fa,No,Unf,Unf,1240.0,GasW,TA,N,SBrkr,2640,0.0,0.0,1,1,4,1,Gd,8,Typ,1,Gd,1950.0,4.0,N,181,0,386,0,0,0,,,,0,5,2009,WD ,Normal,265979
70,RM,70.0,8400,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,6,7,1900,1950,Gable,CompShg,Stucco,BrkFace,0.0,TA,TA,BrkTil,Fa,Gd,Mn,Unf,Unf,917.0,GasA,Gd,Y,FuseA,2007,0.0,0.0,2,0,3,1,Ex,8,Typ,0,,1930.0,1.0,Y,0,235,0,0,0,0,,,,0,6,2009,WD ,Normal,160000
70,RM,60.0,3600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,7,1917,2007,Gable,CompShg,Stucco,Stucco,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,624.0,GasA,Ex,Y,SBrkr,1288,1.0,0.0,1,0,3,1,Ex,5,Typ,1,Gd,1917.0,1.0,N,0,103,0,0,0,0,,,,0,5,2009,WD ,Normal,119000
70,RM,121.0,17671,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,8,9,1882,1986,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,Gd,Gd,BrkTil,TA,TA,No,BLQ,Unf,916.0,GasA,Gd,Y,SBrkr,1742,0.0,0.0,1,1,4,1,Gd,8,Typ,1,Gd,1925.0,2.0,P,0,169,0,0,0,0,,,,0,11,2009,WD ,Normal,168000
30,C (all),60.0,3300,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,3,1910,1950,Gable,CompShg,Stucco,Stucco,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,624.0,GasA,Ex,Y,SBrkr,816,0.0,0.0,1,0,2,1,TA,5,Typ,1,Gd,0.0,0.0,N,0,33,0,0,0,0,,,,0,6,2009,WD ,Normal,58500
70,RM,50.0,9000,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,2Story,7,9,1920,1988,Hip,CompShg,VinylSd,VinylSd,0.0,TA,Gd,PConc,TA,TA,No,ALQ,Unf,650.0,GasA,Ex,Y,SBrkr,1482,0.0,1.0,1,0,3,1,TA,7,Typ,0,,1930.0,2.0,Y,0,0,0,0,0,0,,,,0,7,2009,WD ,Normal,143000
30,RM,60.0,7200,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,4,1910,2006,Hip,CompShg,MetalSd,Stucco,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,Rec,1022.0,GasW,TA,N,SBrkr,1022,1.0,0.0,1,0,2,1,TA,4,Maj2,0,,1956.0,1.0,Y,0,30,226,0,0,0,,,,0,6,2009,WD ,Normal,85000
50,RM,98.0,8820,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1890,1996,Hip,CompShg,VinylSd,VinylSd,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,Unf,1088.0,GasA,TA,Y,SBrkr,1869,0.0,0.0,1,0,2,1,TA,7,Typ,0,,1963.0,2.0,Y,48,0,244,0,0,0,,MnWw,,0,9,2009,WD ,Normal,124900
50,RM,60.0,5400,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,6,1920,1950,Gable,CompShg,MetalSd,MetalSd,0.0,Fa,TA,BrkTil,TA,TA,No,Unf,Unf,972.0,GasA,Ex,Y,SBrkr,1480,0.0,0.0,1,0,3,1,TA,6,Typ,0,,1920.0,1.0,Y,0,0,176,0,0,0,,,,0,9,2009,ConLI,Family,119000
70,RM,60.0,9720,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,7,1910,2002,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,741.0,GasA,Ex,Y,SBrkr,1521,0.0,0.0,1,0,4,1,Gd,8,Typ,0,,1950.0,3.0,Y,0,0,238,0,0,0,,MnPrv,,0,9,2009,WD ,Normal,146500
30,C (all),60.0,7879,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,720.0,GasA,TA,N,FuseA,720,0.0,0.0,1,0,2,1,TA,4,Typ,0,,0.0,0.0,N,0,523,115,0,0,0,,GdWo,,0,11,2009,WD ,Abnorml,34900
30,C (all),72.0,9392,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,3,3,1900,1950,Mansard,CompShg,AsbShng,AsbShng,0.0,TA,Fa,CBlock,Fa,TA,No,Unf,Unf,245.0,GasA,TA,N,SBrkr,797,0.0,0.0,1,0,2,1,TA,5,Typ,0,,0.0,0.0,N,0,36,94,0,0,0,,,,0,9,2009,WD ,Abnorml,44000
70,RL,144.0,21384,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,5,6,1923,2004,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,Gd,GLQ,Unf,1324.0,GasA,Ex,Y,SBrkr,1576,2.0,0.0,1,1,3,1,Gd,6,Typ,1,TA,1923.0,2.0,Y,0,312,0,0,0,0,,,,0,5,2009,WD ,Normal,223500
30,RL,51.0,6615,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,6,6,1923,1950,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,1022.0,GasA,TA,N,FuseA,1432,0.0,0.0,1,0,3,1,Gd,6,Typ,1,Gd,1923.0,1.0,Y,266,61,0,0,0,0,,GdWo,,0,9,2009,WD ,Normal,149000
50,RL,55.0,7264,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,7,7,1925,2007,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,Gd,Gd,BrkTil,TA,TA,No,Unf,Unf,952.0,GasW,Gd,N,SBrkr,1548,0.0,0.0,2,1,3,1,Ex,5,Typ,0,,1978.0,2.0,Y,74,0,0,0,144,0,,,,0,10,2009,WD ,Normal,205000
70,RL,50.0,4960,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1.5Fin,5,7,1930,1982,Gable,CompShg,WdShing,Wd Shng,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,297.0,GasA,Ex,Y,SBrkr,1654,0.0,0.0,2,0,3,1,TA,7,Typ,1,Gd,1955.0,1.0,N,244,60,0,0,0,0,,,,0,5,2009,WD ,Normal,137000
30,RL,51.0,8854,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,6,6,1916,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,952.0,Grav,Fa,N,FuseF,952,0.0,0.0,1,0,2,1,Fa,4,Typ,1,Gd,1916.0,1.0,P,0,98,0,0,40,0,,,,0,5,2009,WD ,Normal,121000
50,RM,50.0,6000,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,6,1936,1950,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,672.0,GasA,TA,Y,SBrkr,1324,0.0,0.0,1,0,3,1,TA,6,Typ,0,,1936.0,1.0,Y,0,0,0,0,0,0,,,,0,7,2009,WD ,Normal,128000
50,RM,50.0,6000,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,9,1937,2000,Gable,CompShg,MetalSd,MetalSd,0.0,Gd,TA,BrkTil,TA,TA,No,Unf,Unf,698.0,GasA,TA,Y,SBrkr,1176,0.0,0.0,1,0,2,1,TA,4,Typ,0,,1999.0,2.0,N,210,0,0,0,0,0,,,,0,7,2009,WD ,Normal,134900
50,RM,50.0,6000,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,8,1925,1997,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,884.0,GasA,Ex,Y,SBrkr,1348,1.0,0.0,1,0,3,1,TA,5,Typ,1,Fa,1960.0,1.0,N,0,0,208,0,0,0,,,,0,5,2009,WD ,Normal,117000
50,RM,50.0,6000,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1939,1950,Gable,CompShg,MetalSd,MetalSd,0.0,TA,Fa,CBlock,TA,TA,No,Unf,Unf,780.0,GasA,Ex,Y,FuseF,1412,0.0,0.0,1,0,4,1,TA,6,Typ,1,Gd,1939.0,1.0,Y,45,0,0,0,0,0,,,,0,5,2009,WD ,Normal,132500
